2009-12-05,0.0,0,33.95
2013-07-01,0.0,0.0,18.45
2015-04-18,0.0,0,22.35
2010-05-14,0.4,4.0,11.9
2010-01-15,0.0,0,29.75
2010-12-26,0.0,0,30.8
2013-06-28,0.0,3.0,16.049999999999997
2015-05-28,0.0,2.0,15.5
2017-06-06,0.0,0,21.45
2013-03-02,0.0,0,25.45
2013-10-27,0.0,0,25.700000000000003
2016-07-17,20.0,4.0,16.4
2011-12-20,0.0,0,27.0
2016-12-01,0.0,0,22.45
2012-04-18,0.0,6.0,21.799999999999997
2012-02-16,0.0,3.0,27.25
2016-04-23,0.0,0,25.0
2014-08-11,0.0,4.0,19.5
2009-05-02,0.0,0,23.799999999999997
2011-03-18,0.0,1.0,28.450000000000003
2010-09-19,0.0,0,18.15
2014-07-08,10.6,7.0,13.9
2011-10-27,8.8,4.0,19.9
2015-06-24,0.0,0.0,15.5
2014-02-25,0.0,0.0,28.0
2017-05-11,0.0,2.0,18.95
2009-02-20,0.0,1.0,28.950000000000003
2016-08-15,0.0,8.0,14.55
2009-12-13,0.0,0,35.3
2010-12-23,0.0,0,30.1
2012-01-22,0.0,0,27.700000000000003
2009-04-25,0.0,1.0,20.55
2014-10-01,0.0,7.0,24.75
2012-05-13,0,4.0,20.05
2016-02-28,0.0,0,25.5
2011-06-03,0.0,0,16.15
2017-02-10,58.0,8.0,18.85
2011-02-19,0.0,1.0,32.2
2012-02-17,0.0,2.0,25.75
2010-09-16,0.0,3.0,18.75
2013-12-18,0.0,0,26.1
2016-03-25,0.0,0,28.950000000000003
2012-11-18,0.0,0,24.65
2009-02-24,0.0,0,23.65
2010-12-14,0.0,2.0,24.0
2012-07-10,5.2,8.0,12.75
2013-12-02,0.2,0.0,22.799999999999997
2009-09-03,0.2,5.0,13.6
2012-03-25,0.0,0,24.15
2013-12-08,0.0,0,23.05
2009-02-23,0.0,6.0,26.5
2017-05-27,0.0,1.0,15.55
2012-07-27,0.0,0,14.899999999999999
2016-12-12,11.8,7.0,21.200000000000003
2013-08-01,8.5,3.0,17.4
2010-04-17,0.0,0,23.0
2010-12-06,1.8,7.0,20.450000000000003
2011-11-01,0.0,0,0
2010-09-02,0.0,5.0,13.45
2016-06-15,0.2,1.0,13.25
2017-06-02,0.0,8.0,18.8
2014-11-15,0.0,0,0
2015-08-12,0.0,8.0,13.6
2017-01-25,0,0,34.599999999999994
2015-05-02,0.0,8.0,19.15
2013-08-14,5.9,6.0,15.600000000000001
2011-01-06,6.0,0,24.950000000000003
2009-07-27,1.4,8.0,11.95
2011-10-10,1.2,4.0,22.25
2013-11-29,0.0,8.0,21.2
2009-04-29,0.0,7.0,23.799999999999997
2015-08-05,0.0,1.0,14.3
2013-07-23,0.0,0,0
2014-11-08,0.0,0,23.25
2014-04-23,0.0,6.0,20.7
2010-12-29,0.0,0,28.15
2014-03-08,0.0,0,24.6
2011-12-06,0,8.0,18.25
2016-03-23,0.0,5.0,23.2
2009-06-14,0.0,1.0,13.8
2012-08-09,0.0,2.0,15.8
2011-05-24,0.0,6.0,16.65
2010-12-22,0.0,0,27.75
2011-09-09,0.0,0.0,16.3
2016-03-26,14.8,8.0,21.3
2013-03-13,0.0,0.0,23.8
2017-04-26,0.0,3.0,22.75
2013-01-15,6.8,5.0,32.25
2015-12-13,0.0,0,24.7
2011-07-21,8.2,6.0,13.95
2017-01-05,0.0,0,23.4
2014-05-12,4.8,8.0,20.0
2014-03-20,0.0,2.0,26.9
2009-10-30,0.0,5.0,24.200000000000003
2014-11-19,0.0,3.0,22.0
2009-11-21,0.0,0,19.6
2010-02-22,0.0,3.0,29.25
2014-03-03,0.0,0,27.75
2009-12-18,0.0,0,28.75
2010-06-06,0.0,1.0,18.15
2010-07-30,0.8,7.0,12.8
2015-07-27,0.0,0,16.55
2017-01-09,0.0,0,31.8
2014-05-28,10.6,8.0,0
2014-04-06,0.0,0,23.25
2014-05-05,0.8,6.0,17.9
2015-01-13,0.0,0.0,31.7
2011-12-28,0.0,0,33.65
2010-10-03,0.0,0,18.799999999999997
2011-11-02,0.0,6.0,0
2013-04-22,8.5,6.0,19.8
2016-03-17,0.0,1.0,23.6
2012-04-07,0.0,0,25.45
2009-01-15,0.0,0.0,30.5
2009-01-23,0.0,1.0,25.05
2010-08-30,1.6,8.0,15.05
2010-07-24,0.0,0,16.2
2013-09-10,0.0,8.0,17.3
2009-12-29,0.0,0,36.0
2016-01-25,2.0,5.0,30.1
2010-06-22,0.0,7.0,15.25
2016-03-27,51.8,7.0,19.15
2012-07-03,0,0.0,16.45
2016-08-08,11.8,8.0,12.0
2015-08-08,0.4,0,13.8
2016-04-02,0.0,0,25.8
2010-09-18,0.0,0,15.75
2016-06-27,0.0,0,14.799999999999999
2015-02-16,0.0,6.0,30.150000000000002
2011-01-22,0.0,0,0
2015-03-30,0.0,8.0,24.3
