2016-01-08,0.0,0,14.149999999999999
2011-11-24,0.0,0,0
2012-01-24,0.2,0,13.549999999999999
2010-09-22,0.0,0,7.75
2012-11-27,1.0,0,11.45
2016-03-17,0.0,0,12.3
2015-03-29,0.0,0,10.149999999999999
2016-10-26,0.0,0,11.600000000000001
2011-03-27,0.0,0,0
2011-11-21,19.8,0,11.65
2011-03-26,0.4,0,0
2010-08-25,8.6,0,-4.6
2015-06-23,0.0,0,0.95
2013-07-10,0.0,0,0.29999999999999993
2009-12-17,0.0,0,23.55
2016-11-03,0.0,0,9.45
2013-09-30,0.0,0,11.25
2010-03-30,4.4,0,0
2014-01-16,0.0,0,27.8
2015-07-13,6.8,0,-0.95
2015-07-15,1.0,0,-1.55
2010-03-28,0,0,15.75
2017-05-01,0.0,0,6.8500000000000005
2010-09-21,0.0,0,13.75
2009-01-06,0.0,0,21.200000000000003
2013-08-02,0.0,0,0.7
2015-11-22,0.0,0,10.55
2015-09-27,0.0,0,7.550000000000001
2009-10-08,2.8,0,0
2015-12-13,0.0,0,12.8
2011-10-10,0.4,0,2.05
2011-06-03,0.0,0,0
2015-09-05,0.0,0,5.05
2009-10-07,5.4,0,0
2010-02-24,0.0,0,13.0
2015-02-01,0.2,0,9.5
2013-05-03,0.0,0,9.05
2013-07-21,24.2,0,-4.65
2011-07-26,1.0,0,0
2014-04-20,0.0,0,4.85
2017-05-02,0.0,0,3.2
2014-02-03,0.0,0,25.3
2010-02-06,0,0,11.7
2014-09-14,0.0,0,8.850000000000001
2008-12-04,0.0,0,10.15
2014-01-12,0.0,0,21.6
2012-06-14,1.2,0,0
2015-05-17,0.0,0,9.1
2014-01-29,0.0,0,23.4
2009-07-18,0.0,0,-1.2
2017-04-22,5.0,0,7.9
2016-12-21,0.0,0,14.45
2011-01-23,28.0,0,17.35
2014-01-27,0.0,0,17.9
2009-12-22,0.2,0,20.200000000000003
2017-01-27,0.0,0,18.2
2015-07-29,0.2,0,0.25
2011-03-03,0.0,0,11.35
2008-12-10,2.0,0,0
2014-12-11,6.6,0,8.399999999999999
2011-06-15,0.0,0,0
2014-12-04,12.2,0,12.6
2012-01-18,0.0,0,15.85
2009-09-28,4.4,0,0.20000000000000007
2010-08-22,0.2,0,0.40000000000000013
2009-10-19,0.0,0,0
2017-06-18,0.0,0,6.1
2013-06-17,0.2,0,1.05
2010-07-21,0,0,0
2012-07-26,5.8,0,0
2013-05-18,0,0,0
2009-09-06,0.0,0,6.25
2011-12-27,2.6,0,14.200000000000001
2016-04-24,0.0,0,9.649999999999999
2012-03-31,0.2,0,12.450000000000001
2015-11-10,0.0,0,16.25
2013-11-27,0.0,0,15.399999999999999
2016-07-10,1.2,0,1.1
2013-04-01,0.0,0,7.9
2017-06-23,0.0,0,1.85
2009-11-26,0.0,0,0
2016-08-12,0.0,0,0.09999999999999998
2009-04-01,0.4,0,10.65
2013-04-15,0.0,0,10.1
2011-07-15,0.0,0,-2.15
2011-08-06,2.2,0,0
2013-03-15,0.0,0,0
2009-03-29,0.0,0,16.35
2012-01-29,0.0,0,16.65
2015-08-28,6.0,0,2.65
2009-04-21,0.0,0,0
2009-07-17,0.0,0,2.35
2017-02-14,0.0,0,13.3
2009-04-19,0.0,0,6.45
2012-06-03,19.0,0,0
2016-01-04,7.2,0,7.45
2011-10-13,0.0,0,9.149999999999999
2014-08-20,0.0,0,4.7
2012-05-14,0,0,0
2016-08-14,0.0,0,4.85
2016-11-02,0.0,0,7.6
2014-11-05,0.0,0,14.15
2015-04-13,1.8,0,9.7
2013-09-27,1.0,0,8.5
2013-01-24,0.2,0,0
2013-07-22,2.6,0,-3.75
2016-04-21,0.0,0,11.35
2013-06-13,22.2,0,2.0
2013-04-21,0.2,0,5.5
2009-10-04,3.8,0,1.4
2015-08-18,1.6,0,-0.40000000000000013
2011-12-19,23.4,0,0
2011-02-09,0.0,0,11.35
2015-04-11,0.0,0,9.0
2010-01-18,0.2,0,3.4000000000000004
2016-05-26,0.8,0,2.05
2014-03-19,0.0,0,14.85
2014-08-26,13.8,0,1.4500000000000002
2011-02-24,0.6,0,14.5
2009-04-18,0.0,0,10.850000000000001
2016-06-07,2.6,0,-0.25
2013-05-07,0.6,0,0
2014-08-02,5.8,0,0
2011-08-03,0.0,0,8.75
2016-07-12,2.6,0,-0.9
2014-03-10,5.0,0,15.3
2014-10-01,0.2,0,3.45
2017-06-17,0.0,0,5.699999999999999
2013-04-23,0.6,0,0
2014-01-08,0.0,0,10.3
2017-01-11,0.0,0,20.3
2012-11-11,0.0,0,9.8
2011-09-13,0.0,0,2.2
2014-11-26,0.0,0,12.350000000000001
2011-01-06,0.2,0,12.850000000000001
2009-07-03,20.2,0,-2.3
2016-06-13,0.0,0,3.1
2010-05-25,7.0,0,4.35
2009-10-13,7.6,0,-0.5
2012-11-21,0.0,0,13.45
2013-09-19,9.2,0,-0.15
2013-12-21,0.0,0,20.75
2009-03-13,0.2,0,11.7
2012-04-09,0.0,0,3.75
2014-07-24,0.0,0,1.3
2012-05-09,0.0,0,9.899999999999999
2010-04-19,0,0,0
2013-08-27,0.0,0,7.449999999999999
2011-01-26,0.0,0,22.450000000000003
2015-01-02,0.0,0,20.1
2015-01-10,10.8,0,14.0
2012-06-09,0.2,0,1.9
2008-12-26,0.2,0,17.5
2017-02-17,0.0,0,18.299999999999997
2009-04-05,0.0,0,0
2013-07-26,0.0,0,3.7
2014-08-31,0.0,0,7.3
2009-05-24,0.0,0,4.8
2010-05-05,22.4,0,0.0
2009-04-24,0.0,0,6.3
2010-07-12,0,0,0
2015-10-10,0.6,0,14.9
2016-09-01,6.8,0,4.75
2013-04-11,0.0,0,11.8
2016-02-25,0.0,0,21.55
2016-10-18,2.4,0,2.25
2014-09-28,0.0,0,10.5
2011-05-22,0.0,0,0
2016-07-11,12.2,0,1.7000000000000002
2013-11-08,0.0,0,15.25
2012-06-02,0.6,0,0
2009-12-31,0.0,0,0
2014-09-27,0.0,0,6.3
2011-05-27,0.0,0,2.9
2017-02-19,0.6,0,8.8
2014-10-10,0.0,0,10.6
2013-09-03,0.0,0,12.15
2013-06-07,0.2,0,2.95
2012-02-16,2.0,0,11.85
2014-10-09,0.0,0,8.45
2015-02-11,0.0,0,13.100000000000001
2011-01-05,0.0,0,14.899999999999999
2017-03-29,0.0,0,16.05
2009-11-07,0.2,0,0
2009-09-27,20.0,0,0
2013-10-04,0.2,0,8.5
2011-06-04,1.2,0,0
2010-01-04,0,0,0
2016-11-09,0.0,0,12.4
2009-03-08,0.0,0,0
2010-11-09,18.4,0,12.65
2012-10-23,0.0,0,8.1
2014-11-23,0.0,0,22.7
2011-10-28,0.0,0,10.55
2016-12-27,0.0,0,16.05
2015-11-12,1.6,0,10.8
2013-01-15,0.2,0,15.450000000000001
2014-12-10,0.0,0,17.65
2013-04-13,0.0,0,10.649999999999999
2011-11-30,60.4,0,0
2015-12-31,0.0,0,20.6
2010-12-25,0.2,0,16.3
2009-02-02,0.0,0,0
2009-05-21,0.2,0,4.1
2014-03-03,0.0,0,12.2
2012-01-03,0.0,0,21.65
2011-10-12,0.0,0,6.25
2014-05-27,0.0,0,6.95
2014-03-14,0.0,0,13.2
2017-01-03,0.0,0,13.95
2013-12-29,0.0,0,17.6
2010-08-08,0.0,0,2.4
2009-09-02,0.0,0,0
2016-04-17,1.6,0,8.3
2013-09-18,24.8,0,3.9
2009-01-22,1.0,0,0
2010-11-12,0.0,0,16.2
2017-03-09,0.0,0,10.899999999999999
2014-04-12,3.4,0,7.6000000000000005
2016-01-02,0.0,0,14.649999999999999
2011-10-14,0.0,0,8.25
2016-05-31,0.0,0,1.75
2013-11-18,0.2,0,11.35
2009-01-23,33.0,0,0
2017-06-24,0.0,0,0.44999999999999996
2017-04-20,0.0,0,11.3
2011-02-28,4.4,0,14.0
2012-09-26,0.2,0,9.6
2013-08-07,10.6,0,-2.4000000000000004
2011-05-17,0.0,0,7.75
2016-03-21,0.4,0,7.6
2009-07-20,0.0,0,1.2
2013-03-28,0.8,0,0
2015-07-09,0.0,0,1.15
2013-08-05,2.4,0,-0.45
2015-07-21,0.0,0,1.5
2009-08-15,0.0,0,0
2017-05-21,0.0,0,6.8
2015-03-19,0.2,0,18.2
2010-11-14,15.2,0,13.149999999999999
2013-03-09,0.0,0,15.85
2009-10-03,5.2,0,0.65
2013-11-19,0.0,0,13.0
2015-03-13,0.0,0,8.2
2010-08-04,0.0,0,-2.0999999999999996
2016-12-05,1.0,0,18.35
2013-05-08,0.0,0,7.15
2015-12-19,0.0,0,21.25
2016-05-24,0.4,0,1.75
2015-10-31,0.0,0,9.8
2010-02-12,1.4,0,13.75
2015-04-05,0.0,0,8.9
2010-08-02,28.6,0,-2.55
2014-05-04,2.2,0,0.0
2015-09-09,1.0,0,6.05
2015-05-25,0.0,0,6.35
2016-03-20,0.0,0,5.75
2013-04-09,0.8,0,10.55
2013-03-06,0,0,0
2013-10-08,0.0,0,7.1499999999999995
2015-09-07,0.0,0,0.6
2010-06-21,0.0,0,3.0500000000000003
2009-07-11,0.0,0,0.6
2015-08-03,3.0,0,-2.5
2013-06-14,7.6,0,1.8
2015-12-07,0.0,0,16.35
2011-05-23,23.6,0,0
2011-07-25,3.0,0,0
2015-04-16,3.8,0,13.55
2009-09-19,0,0,0
2015-12-28,0.0,0,11.55
2013-09-22,0.0,0,6.0
2012-02-23,1.8,0,14.5
2011-07-22,0,0,0
2015-11-20,0.0,0,21.450000000000003
2014-04-21,0.0,0,9.45
2009-06-20,0.2,0,0
2009-03-12,0.6,0,0
2013-11-01,0.0,0,13.850000000000001
2014-04-09,0.0,0,9.95
2012-03-03,5.2,0,0
2014-10-23,0.0,0,15.45
2012-01-28,0.4,0,15.5
2012-04-13,0.0,0,12.3
2013-10-22,0.6,0,11.2
2017-04-27,3.8,0,1.0500000000000003
2016-06-26,0.8,0,-0.85
2017-04-12,0.0,0,8.3
2013-01-26,0.0,0,19.0
2013-12-04,0.0,0,18.2
2012-09-10,0.0,0,8.7
2014-04-22,0.0,0,10.8
2014-03-26,1.8,0,10.25
2009-09-13,0.0,0,12.55
2016-04-04,0.0,0,11.45
2010-12-28,0.0,0,11.350000000000001
2010-08-18,0.0,0,-0.09999999999999999
2013-10-05,0.2,0,9.5
2009-09-09,8.4,0,-0.04999999999999999
2016-10-04,13.0,0,-0.3
2016-06-29,0.0,0,3.1
2013-05-10,0.2,0,11.149999999999999
2014-01-28,0.0,0,19.700000000000003
2013-04-19,0.2,0,1.6
2009-01-18,0.0,0,0
2012-05-10,0.0,0,9.9
2014-08-25,2.8,0,3.5
2009-03-02,0.0,0,13.15
2009-12-26,37.8,0,10.55
2016-09-26,0.0,0,1.0
2016-02-22,0.0,0,18.6
2015-06-19,7.4,0,-0.9500000000000001
2015-06-15,0.0,0,3.0999999999999996
2016-06-04,10.4,0,5.35
2015-06-24,5.6,0,3.5999999999999996
2016-12-19,0.0,0,11.35
2009-08-03,0.4,0,0
2011-12-17,10.8,0,12.399999999999999
2013-08-28,0.0,0,7.25
2013-04-05,0.4,0,0
2016-02-24,0.0,0,22.200000000000003
2009-03-26,0.0,0,0
2011-10-15,0.0,0,11.05
2015-01-11,25.2,0,10.7
2010-12-02,31.4,0,10.45
2014-02-06,0.0,0,17.35
2015-04-17,5.0,0,8.899999999999999
2009-12-30,0,0,0
2011-11-28,0.2,0,16.05
2014-12-01,16.2,0,17.450000000000003
2011-08-13,0.0,0,3.6500000000000004
2016-08-20,12.4,0,-3.3
2013-08-17,10.0,0,1.35
2013-10-28,0.0,0,7.699999999999999
2016-05-27,3.6,0,-1.8
2009-08-24,1.8,0,2.35
2011-10-06,0.0,0,0
2015-02-26,0.0,0,13.25
2017-01-08,0.0,0,17.3
2015-08-24,0.8,0,1.4500000000000002
2011-05-14,2.8,0,-2.1
